CURR_TIME,STATUS,Status code,Longitude,Latitude
2015-Mar-11 04:10:00,surfaced,1,-86.205501,30.093942
2015-Mar-11 04:10:00,surfaced,1,-86.185985,30.091234
2015-Mar-11 04:10:00,surfaced,1,-86.176405,30.102549
2015-Mar-11 04:00:01,surfaced,1,-86.172575,30.119182
2015-Mar-11 04:00:02,surfaced,1,-86.171679,30.118047
2015-Mar-11 04:00:02,surfaced,1,-86.186938,30.092406
2015-Mar-11 04:00:02,surfaced,1,-88.384283,28.716711
2015-Mar-11 04:00:02,surfaced,1,-86.497747,30.024833
2015-Mar-11 04:00:02,surfaced,1,-86.494252,30.032373
2015-Mar-11 04:00:02,surfaced,1,-86.394809,30.113731
2015-Mar-11 04:00:02,surfaced,1,-86.400936,30.122659
2015-Mar-11 04:00:02,surfaced,1,-86.410117,30.130826
2015-Mar-11 04:00:02,surfaced,1,-86.406424,30.130741
2015-Mar-11 04:00:02,surfaced,1,-86.407692,30.130787
2015-Mar-11 04:00:02,surfaced,1,-86.341329,30.117019
2015-Mar-11 04:00:01,surfaced,1,-86.191473,30.092534
2015-Mar-11 04:00:02,surfaced,1,-86.405904,30.130673
2015-Mar-11 04:00:02,surfaced,1,-88.420154,28.722437
2015-Mar-11 04:00:02,surfaced,1,-86.515528,30.01634
2015-Mar-11 04:00:02,surfaced,1,-86.497759,30.043193
2015-Mar-11 04:00:02,surfaced,1,-86.437711,30.103533
2015-Mar-11 04:00:02,surfaced,1,-86.403031,30.113777
2015-Mar-11 04:00:02,surfaced,1,-86.401305,30.11848
2015-Mar-11 04:00:02,surfaced,1,-86.398729,30.118238
2015-Mar-11 04:00:02,surfaced,1,-86.402677,30.123631
2015-Mar-11 04:00:02,surfaced,1,-86.407679,30.122634
2015-Mar-11 04:00:01,surfaced,1,-86.390433,30.128803
2015-Mar-11 04:10:00,surfaced,1,-86.401668,30.121641
2015-Mar-11 04:10:00,surfaced,1,-88.433588,28.712095
2015-Mar-11 04:10:00,surfaced,1,-86.517888,30.025659
2015-Mar-11 04:10:00,surfaced,1,-86.508657,30.042449
2015-Mar-11 04:10:00,surfaced,1,-86.449492,30.093019
2015-Mar-11 04:10:00,surfaced,1,-86.440993,30.101921
2015-Mar-11 04:10:00,surfaced,1,-86.431731,30.107462
2015-Mar-11 04:10:00,surfaced,1,-86.424265,30.109718
2015-Mar-11 04:10:00,surfaced,1,-86.406306,30.114182
2015-Mar-11 04:10:00,surfaced,1,-86.401039,30.115924
2015-Mar-11 04:10:00,surfaced,1,-86.399726,30.114902
2015-Mar-11 04:10:00,surfaced,1,-88.448534,28.700466
2015-Mar-11 04:10:00,surfaced,1,-86.525255,30.024152
2015-Mar-11 04:10:00,surfaced,1,-86.520557,30.034688
2015-Mar-11 04:10:00,surfaced,1,-86.455496,30.085373
2015-Mar-11 04:10:00,surfaced,1,-86.451023,30.095521
2015-Mar-11 04:10:00,surfaced,1,-86.446913,30.098978
2015-Mar-11 04:10:00,surfaced,1,-86.445842,30.099972
2015-Mar-11 04:10:00,surfaced,1,-86.442237,30.100282
2015-Mar-11 04:10:00,surfaced,1,-86.436495,30.106773
2015-Mar-11 04:10:00,surfaced,1,-86.438515,30.102981
2015-Mar-11 04:10:00,surfaced,1,-88.459817,28.685026
2015-Mar-11 04:10:00,surfaced,1,-86.538233,30.018929
2015-Mar-11 04:10:00,surfaced,1,-86.534871,30.025589
2015-Mar-11 04:10:00,surfaced,1,-86.462001,30.086781
2015-Mar-11 04:10:00,surfaced,1,-86.456311,30.093455
2015-Mar-11 04:10:00,surfaced,1,-86.454447,30.096268
2015-Mar-11 04:10:00,surfaced,1,-86.450753,30.089628
2015-Mar-11 04:10:00,surfaced,1,-86.44893,30.092483
2015-Mar-11 04:10:00,surfaced,1,-86.448883,30.096441
2015-Mar-11 04:10:00,surfaced,1,-86.449298,30.097841
2015-Mar-11 04:10:00,surfaced,1,-88.465304,28.667245
2015-Mar-11 04:10:00,surfaced,1,-86.552594,30.011085
2015-Mar-11 04:10:00,surfaced,1,-86.549233,30.017746
2015-Mar-11 04:10:00,surfaced,1,-86.46748,30.078217
2015-Mar-11 04:10:00,surfaced,1,-86.461791,30.08489
2015-Mar-11 04:10:00,surfaced,1,-86.459927,30.087704
2015-Mar-11 04:10:00,surfaced,1,-86.456234,30.081064
2015-Mar-11 04:10:00,surfaced,1,-86.45441,30.083919
2015-Mar-11 04:10:00,surfaced,1,-86.454363,30.087877
2015-Mar-11 05:10:00,surfaced,1,-86.173145,30.11984
2015-Mar-11 05:10:00,surfaced,1,-88.282097,28.680362
2015-Mar-11 05:10:00,surfaced,1,-86.467913,30.054862
2015-Mar-11 05:10:00,surfaced,1,-86.461986,30.066931
2015-Mar-11 05:10:00,surfaced,1,-86.198075,30.087651
2015-Mar-11 05:10:00,surfaced,1,-86.169118,30.103334
2015-Mar-11 05:10:00,surfaced,1,-86.16648,30.108843
2015-Mar-11 05:10:00,surfaced,1,-86.166429,30.114029
2015-Mar-11 05:10:00,surfaced,1,-86.169749,30.121299
2015-Mar-11 05:10:00,surfaced,1,-86.171305,30.122064
2015-Mar-11 05:00:02,surfaced,1,-86.175365,30.118271
2015-Mar-11 05:10:00,surfaced,1,-86.167169,30.117136
2015-Mar-11 05:10:00,surfaced,1,-88.324855,28.694389
2015-Mar-11 05:10:00,surfaced,1,-86.481343,30.043623
2015-Mar-11 05:10:00,surfaced,1,-86.473866,30.050797
2015-Mar-11 05:10:00,surfaced,1,-86.411025,30.126805
2015-Mar-11 05:10:00,surfaced,1,-86.3348,30.115643
2015-Mar-11 05:10:00,surfaced,1,-86.213386,30.083947
2015-Mar-11 05:10:00,surfaced,1,-86.197266,30.090771
2015-Mar-11 05:10:00,surfaced,1,-86.178248,30.088941
2015-Mar-11 05:10:00,surfaced,1,-86.170607,30.102764
2015-Mar-11 05:00:01,surfaced,1,-86.167149,30.119529
2015-Mar-11 05:00:02,surfaced,1,-86.166627,30.118528
2015-Mar-11 05:00:02,surfaced,1,-86.1792,30.090113
2015-Mar-11 05:00:02,surfaced,1,-88.381915,28.721911
2015-Mar-11 05:00:02,surfaced,1,-86.493758,30.027446
2015-Mar-11 05:00:02,surfaced,1,-86.491538,30.035949
2015-Mar-11 05:00:02,surfaced,1,-86.387994,30.112389
2015-Mar-11 05:00:02,surfaced,1,-86.394121,30.121317
2015-Mar-11 05:00:02,surfaced,1,-86.404471,30.130795
2015-Mar-11 05:00:02,surfaced,1,-86.400778,30.130709
2015-Mar-11 05:00:02,surfaced,1,-86.402047,30.130755
2015-Mar-11 05:00:02,surfaced,1,-86.333277,30.114428
2015-Mar-11 05:00:01,surfaced,1,-86.183735,30.090242
2015-Mar-11 05:00:02,surfaced,1,-86.400811,30.130816
2015-Mar-11 05:00:02,surfaced,1,-88.419398,28.729241
2015-Mar-11 05:00:02,surfaced,1,-86.510871,30.018809
2015-Mar-11 05:00:02,surfaced,1,-86.495045,30.046769
2015-Mar-11 05:00:02,surfaced,1,-86.434116,30.105246
2015-Mar-11 05:00:02,surfaced,1,-86.397078,30.113177
2015-Mar-11 05:00:02,surfaced,1,-86.394777,30.117385
2015-Mar-11 05:00:02,surfaced,1,-86.391914,30.116895
2015-Mar-11 05:00:02,surfaced,1,-86.396436,30.122784
2015-Mar-11 05:00:02,surfaced,1,-86.402587,30.122777
2015-Mar-11 05:00:01,surfaced,1,-86.383618,30.12746
2015-Mar-11 05:10:00,surfaced,1,-86.39514,30.120546
2015-Mar-11 05:10:00,surfaced,1,-88.432057,28.718615
2015-Mar-11 05:10:00,surfaced,1,-86.513231,30.028129
2015-Mar-11 05:10:00,surfaced,1,-86.505219,30.046045
2015-Mar-11 05:10:00,surfaced,1,-86.447665,30.095873
2015-Mar-11 05:10:00,surfaced,1,-86.437398,30.103634
2015-Mar-11 05:10:00,surfaced,1,-86.42664,30.107606
2015-Mar-11 05:10:00,surfaced,1,-86.419174,30.109861
2015-Mar-11 05:10:00,surfaced,1,-86.401215,30.114324
2015-Mar-11 05:10:00,surfaced,1,-86.394225,30.114582
2015-Mar-11 05:10:00,surfaced,1,-86.392911,30.113559
2015-Mar-11 05:10:00,surfaced,1,-88.447232,28.708301
2015-Mar-11 05:10:00,surfaced,1,-86.520599,30.026621
2015-Mar-11 05:10:00,surfaced,1,-86.517119,30.038285
2015-Mar-11 05:10:00,surfaced,1,-86.453669,30.088228
2015-Mar-11 05:10:00,surfaced,1,-86.448902,30.098186
2015-Mar-11 05:10:00,surfaced,1,-86.443318,30.100691
2015-Mar-11 05:10:00,surfaced,1,-86.442248,30.101685
2015-Mar-11 05:10:00,surfaced,1,-86.438643,30.101995
2015-Mar-11 05:10:00,surfaced,1,-86.432401,30.107963
2015-Mar-11 05:10:00,surfaced,1,-86.43492,30.104694
2015-Mar-11 05:10:00,surfaced,1,-88.458229,28.691141
2015-Mar-11 05:10:00,surfaced,1,-86.533468,30.021519
2015-Mar-11 05:10:00,surfaced,1,-86.530193,30.028083
2015-Mar-11 05:10:00,surfaced,1,-86.460174,30.089636
2015-Mar-11 05:10:00,surfaced,1,-86.454484,30.096309
2015-Mar-11 05:10:00,surfaced,1,-86.451736,30.098552
2015-Mar-11 05:10:00,surfaced,1,-86.448926,30.092482
2015-Mar-11 05:10:00,surfaced,1,-86.447102,30.095338
2015-Mar-11 05:10:00,surfaced,1,-86.446172,30.098725
2015-Mar-11 05:10:00,surfaced,1,-86.445704,30.099555
2015-Mar-11 05:10:00,surfaced,1,-88.463389,28.673105
2015-Mar-11 05:10:00,surfaced,1,-86.547807,30.0137
2015-Mar-11 05:10:00,surfaced,1,-86.544446,30.020361
2015-Mar-11 05:10:00,surfaced,1,-86.465654,30.081072
2015-Mar-11 05:10:00,surfaced,1,-86.459965,30.087745
2015-Mar-11 05:10:00,surfaced,1,-86.458101,30.090559
2015-Mar-11 05:10:00,surfaced,1,-86.454407,30.083919
2015-Mar-11 05:10:00,surfaced,1,-86.452583,30.086774
2015-Mar-11 05:10:00,surfaced,1,-86.452537,30.090732
2015-Mar-11 06:10:00,surfaced,1,-86.167346,30.120055
2015-Mar-11 06:10:00,surfaced,1,-88.284159,28.685574
2015-Mar-11 06:10:00,surfaced,1,-86.465543,30.058282
2015-Mar-11 06:10:00,surfaced,1,-86.460159,30.069786
2015-Mar-11 06:10:00,surfaced,1,-86.190338,30.085359
2015-Mar-11 06:10:00,surfaced,1,-86.164813,30.10408
2015-Mar-11 06:10:00,surfaced,1,-86.162922,30.109855
2015-Mar-11 06:10:00,surfaced,1,-86.162871,30.115041
2015-Mar-11 06:10:00,surfaced,1,-86.165444,30.122045
2015-Mar-11 06:10:00,surfaced,1,-86.166252,30.122545
2015-Mar-11 06:00:02,surfaced,1,-86.169565,30.118485
2015-Mar-11 06:10:00,surfaced,1,-86.163611,30.118148
2015-Mar-11 06:10:00,surfaced,1,-88.323585,28.699414
2015-Mar-11 06:10:00,surfaced,1,-86.478628,30.047199
2015-Mar-11 06:10:00,surfaced,1,-86.471151,30.054373
2015-Mar-11 06:10:00,surfaced,1,-86.405933,30.126948
2015-Mar-11 06:10:00,surfaced,1,-86.326112,30.112369
2015-Mar-11 06:10:00,surfaced,1,-86.204656,30.079896
2015-Mar-11 06:10:00,surfaced,1,-86.189529,30.088479
2015-Mar-11 06:10:00,surfaced,1,-86.170512,30.086648
2015-Mar-11 06:10:00,surfaced,1,-86.165929,30.103377
2015-Mar-11 06:00:01,surfaced,1,-86.163591,30.120541
2015-Mar-11 06:00:02,surfaced,1,-86.163069,30.11954
2015-Mar-11 06:00:02,surfaced,1,-86.171464,30.08782
2015-Mar-11 06:00:02,surfaced,1,-88.379733,28.726914
2015-Mar-11 06:00:02,surfaced,1,-86.489769,30.030059
2015-Mar-11 06:00:02,surfaced,1,-86.488824,30.039526
2015-Mar-11 06:00:02,surfaced,1,-86.38118,30.111046
2015-Mar-11 06:00:02,surfaced,1,-86.387305,30.119974
2015-Mar-11 06:00:02,surfaced,1,-86.398251,30.130267
2015-Mar-11 06:00:02,surfaced,1,-86.393963,30.129367
2015-Mar-11 06:00:02,surfaced,1,-86.395805,30.129908
2015-Mar-11 06:00:02,surfaced,1,-86.324462,30.111017
2015-Mar-11 06:00:01,surfaced,1,-86.175998,30.087949
2015-Mar-11 06:00:02,surfaced,1,-86.393995,30.129474
2015-Mar-11 06:00:02,surfaced,1,-88.417817,28.736264
2015-Mar-11 06:00:02,surfaced,1,-86.506215,30.021278
2015-Mar-11 06:00:02,surfaced,1,-86.49233,30.050345
2015-Mar-11 06:00:02,surfaced,1,-86.429026,30.10539
2015-Mar-11 06:00:02,surfaced,1,-86.390264,30.111834
2015-Mar-11 06:00:02,surfaced,1,-86.387962,30.116042
2015-Mar-11 06:00:02,surfaced,1,-86.385099,30.115552
2015-Mar-11 06:00:02,surfaced,1,-86.389621,30.121441
2015-Mar-11 06:00:02,surfaced,1,-86.396346,30.121929
2015-Mar-11 06:00:01,surfaced,1,-86.376802,30.126116
2015-Mar-11 06:10:00,surfaced,1,-86.388325,30.119203
2015-Mar-11 06:10:00,surfaced,1,-88.431011,28.725213
2015-Mar-11 06:10:00,surfaced,1,-86.508574,30.030598
2015-Mar-11 06:10:00,surfaced,1,-86.50178,30.049642
2015-Mar-11 06:10:00,surfaced,1,-86.445248,30.098347
2015-Mar-11 06:10:00,surfaced,1,-86.433554,30.105086
2015-Mar-11 06:10:00,surfaced,1,-86.42155,30.107749
2015-Mar-11 06:10:00,surfaced,1,-86.414083,30.110005
2015-Mar-11 06:10:00,surfaced,1,-86.394687,30.11323
2015-Mar-11 06:10:00,surfaced,1,-86.38741,30.113239
2015-Mar-11 06:10:00,surfaced,1,-86.386097,30.112216
2015-Mar-11 06:10:00,surfaced,1,-88.44602,28.715785
2015-Mar-11 06:10:00,surfaced,1,-86.515942,30.02909
2015-Mar-11 06:10:00,surfaced,1,-86.513681,30.041881
2015-Mar-11 06:10:00,surfaced,1,-86.451842,30.091082
2015-Mar-11 06:10:00,surfaced,1,-86.445307,30.099899
2015-Mar-11 06:10:00,surfaced,1,-86.439724,30.102404
2015-Mar-11 06:10:00,surfaced,1,-86.438653,30.103398
2015-Mar-11 06:10:00,surfaced,1,-86.435048,30.103708
2015-Mar-11 06:10:00,surfaced,1,-86.42731,30.108107
2015-Mar-11 06:10:00,surfaced,1,-86.430078,30.1051
2015-Mar-11 06:10:00,surfaced,1,-88.456874,28.697438
2015-Mar-11 06:10:00,surfaced,1,-86.528811,30.023988
2015-Mar-11 06:10:00,surfaced,1,-86.525536,30.030553
2015-Mar-11 06:10:00,surfaced,1,-86.458347,30.092491
2015-Mar-11 06:10:00,surfaced,1,-86.451774,30.098593
2015-Mar-11 06:10:00,surfaced,1,-86.448142,30.100266
2015-Mar-11 06:10:00,surfaced,1,-86.447099,30.095337
2015-Mar-11 06:10:00,surfaced,1,-86.444981,30.098002
2015-Mar-11 06:10:00,surfaced,1,-86.442577,30.100438
2015-Mar-11 06:10:00,surfaced,1,-86.442109,30.101268
2015-Mar-11 06:10:00,surfaced,1,-88.461552,28.679025
2015-Mar-11 06:10:00,surfaced,1,-86.54302,30.016314
2015-Mar-11 06:10:00,surfaced,1,-86.539659,30.022975
2015-Mar-11 06:10:00,surfaced,1,-86.463827,30.083927
2015-Mar-11 06:10:00,surfaced,1,-86.458138,30.0906
2015-Mar-11 06:10:00,surfaced,1,-86.456274,30.093413
2015-Mar-11 06:10:00,surfaced,1,-86.45258,30.086773
2015-Mar-11 06:10:00,surfaced,1,-86.450757,30.089629
2015-Mar-11 06:10:00,surfaced,1,-86.45071,30.093586
2015-Mar-11 07:10:00,surfaced,1,-86.163788,30.121067
2015-Mar-11 07:10:00,surfaced,1,-88.28644,28.690929
2015-Mar-11 07:10:00,surfaced,1,-86.463242,30.061671
2015-Mar-11 07:10:00,surfaced,1,-86.458333,30.072641
2015-Mar-11 07:10:00,surfaced,1,-86.182601,30.083067
2015-Mar-11 07:10:00,surfaced,1,-86.161256,30.105092
2015-Mar-11 07:10:00,surfaced,1,-86.159364,30.110867
2015-Mar-11 07:10:00,surfaced,1,-86.159313,30.116053
2015-Mar-11 07:10:00,surfaced,1,-86.161886,30.123057
2015-Mar-11 07:10:00,surfaced,1,-86.162694,30.123556
2015-Mar-11 07:00:02,surfaced,1,-86.16526,30.119232
2015-Mar-11 07:10:00,surfaced,1,-86.160053,30.119159
2015-Mar-11 07:10:00,surfaced,1,-88.322635,28.706429
2015-Mar-11 07:10:00,surfaced,1,-86.475913,30.050775
2015-Mar-11 07:10:00,surfaced,1,-86.468435,30.057949
2015-Mar-11 07:10:00,surfaced,1,-86.400841,30.127091
2015-Mar-11 07:10:00,surfaced,1,-86.317297,30.108957
2015-Mar-11 07:10:00,surfaced,1,-86.196423,30.076724
2015-Mar-11 07:10:00,surfaced,1,-86.181792,30.086186
2015-Mar-11 07:10:00,surfaced,1,-86.163973,30.085174
2015-Mar-11 07:10:00,surfaced,1,-86.162371,30.104389
2015-Mar-11 07:00:01,surfaced,1,-86.160033,30.121553
2015-Mar-11 07:00:02,surfaced,1,-86.159511,30.120551
2015-Mar-11 07:00:02,surfaced,1,-86.164925,30.086346
2015-Mar-11 07:00:02,surfaced,1,-88.377723,28.73172
2015-Mar-11 07:00:02,surfaced,1,-86.48663,30.033314
2015-Mar-11 07:00:02,surfaced,1,-86.486109,30.043102
2015-Mar-11 07:00:02,surfaced,1,-86.374366,30.109702
2015-Mar-11 07:00:02,surfaced,1,-86.38049,30.118631
2015-Mar-11 07:00:02,surfaced,1,-86.391435,30.128925
2015-Mar-11 07:00:02,surfaced,1,-86.387147,30.128024
2015-Mar-11 07:00:02,surfaced,1,-86.388989,30.128565
2015-Mar-11 07:00:02,surfaced,1,-86.315647,30.107605
2015-Mar-11 07:00:01,surfaced,1,-86.168262,30.085656
2015-Mar-11 07:00:02,surfaced,1,-86.387179,30.128131
2015-Mar-11 07:00:02,surfaced,1,-88.41576,28.743367
2015-Mar-11 07:00:02,surfaced,1,-86.501558,30.023747
2015-Mar-11 07:00:02,surfaced,1,-86.489615,30.053922
2015-Mar-11 07:00:02,surfaced,1,-86.423935,30.105534
2015-Mar-11 07:00:02,surfaced,1,-86.383449,30.110491
2015-Mar-11 07:00:02,surfaced,1,-86.381148,30.114699
2015-Mar-11 07:00:02,surfaced,1,-86.378284,30.114209
2015-Mar-11 07:00:02,surfaced,1,-86.382806,30.120098
2015-Mar-11 07:00:02,surfaced,1,-86.389531,30.120587
2015-Mar-11 07:00:01,surfaced,1,-86.369987,30.124773
2015-Mar-11 07:10:00,surfaced,1,-86.38151,30.11786
2015-Mar-11 07:10:00,surfaced,1,-88.430427,28.731857
2015-Mar-11 07:10:00,surfaced,1,-86.504933,30.034006
2015-Mar-11 07:10:00,surfaced,1,-86.498824,30.053225
2015-Mar-11 07:10:00,surfaced,1,-86.441654,30.100061
2015-Mar-11 07:10:00,surfaced,1,-86.428463,30.10523
2015-Mar-11 07:10:00,surfaced,1,-86.416459,30.107893
2015-Mar-11 07:10:00,surfaced,1,-86.408992,30.110148
2015-Mar-11 07:10:00,surfaced,1,-86.387873,30.111887
2015-Mar-11 07:10:00,surfaced,1,-86.380596,30.111896
2015-Mar-11 07:10:00,surfaced,1,-86.379282,30.110873
2015-Mar-11 07:10:00,surfaced,1,-88.444902,28.722937
2015-Mar-11 07:10:00,surfaced,1,-86.511488,30.031747
2015-Mar-11 07:10:00,surfaced,1,-86.510242,30.045478
2015-Mar-11 07:10:00,surfaced,1,-86.450015,30.093937
2015-Mar-11 07:10:00,surfaced,1,-86.441713,30.101613
2015-Mar-11 07:10:00,surfaced,1,-86.436129,30.104118
2015-Mar-11 07:10:00,surfaced,1,-86.435058,30.105112
2015-Mar-11 07:10:00,surfaced,1,-86.430207,30.104114
2015-Mar-11 07:10:00,surfaced,1,-86.422219,30.108251
2015-Mar-11 07:10:00,surfaced,1,-86.424987,30.105243
2015-Mar-11 07:10:00,surfaced,1,-88.455541,28.705108
2015-Mar-11 07:10:00,surfaced,1,-86.524155,30.026458
2015-Mar-11 07:10:00,surfaced,1,-86.521895,30.033962
2015-Mar-11 07:10:00,surfaced,1,-86.45652,30.095346
2015-Mar-11 07:10:00,surfaced,1,-86.448179,30.100307
2015-Mar-11 07:10:00,surfaced,1,-86.444547,30.101979
2015-Mar-11 07:10:00,surfaced,1,-86.444977,30.098001
2015-Mar-11 07:10:00,surfaced,1,-86.441386,30.099716
2015-Mar-11 07:10:00,surfaced,1,-86.438983,30.102151
2015-Mar-11 07:10:00,surfaced,1,-86.438515,30.102981
2015-Mar-11 07:10:00,surfaced,1,-88.459817,28.685026
2015-Mar-11 07:10:00,surfaced,1,-86.538233,30.018929
2015-Mar-11 07:10:00,surfaced,1,-86.534871,30.025589
2015-Mar-11 07:10:00,surfaced,1,-86.462001,30.086781
2015-Mar-11 07:10:00,surfaced,1,-86.456311,30.093455
2015-Mar-11 07:10:00,surfaced,1,-86.454447,30.096268
2015-Mar-11 07:10:00,surfaced,1,-86.450753,30.089628
2015-Mar-11 07:10:00,surfaced,1,-86.44893,30.092483
2015-Mar-11 07:10:00,surfaced,1,-86.448883,30.096441
2015-Mar-11 08:10:00,surfaced,1,-86.16023,30.122079
2015-Mar-11 08:10:00,surfaced,1,-88.289073,28.696511
2015-Mar-11 08:10:00,surfaced,1,-86.46102,30.06497
2015-Mar-11 08:10:00,surfaced,1,-86.456506,30.075495
2015-Mar-11 08:10:00,surfaced,1,-86.174864,30.080774
2015-Mar-11 08:10:00,surfaced,1,-86.157698,30.106103
2015-Mar-11 08:10:00,surfaced,1,-86.155807,30.111878
2015-Mar-11 08:10:00,surfaced,1,-86.155756,30.117065
2015-Mar-11 08:10:00,surfaced,1,-86.158328,30.124069
2015-Mar-11 08:10:00,surfaced,1,-86.159136,30.124568
2015-Mar-11 08:00:02,surfaced,1,-86.161703,30.120244
2015-Mar-11 08:10:00,surfaced,1,-86.156495,30.120171
2015-Mar-11 08:10:00,surfaced,1,-88.321693,28.712905
2015-Mar-11 08:10:00,surfaced,1,-86.473198,30.054351
2015-Mar-11 08:10:00,surfaced,1,-86.465996,30.0614
2015-Mar-11 08:10:00,surfaced,1,-86.394025,30.125748
2015-Mar-11 08:10:00,surfaced,1,-86.308483,30.105545
2015-Mar-11 08:10:00,surfaced,1,-86.188686,30.074432
2015-Mar-11 08:10:00,surfaced,1,-86.174056,30.083894
2015-Mar-11 08:10:00,surfaced,1,-86.158634,30.084518
2015-Mar-11 08:10:00,surfaced,1,-86.158814,30.105401
2015-Mar-11 08:00:01,surfaced,1,-86.156475,30.122565
2015-Mar-11 08:00:02,surfaced,1,-86.155953,30.121563
2015-Mar-11 08:00:02,surfaced,1,-86.159586,30.08569
2015-Mar-11 08:00:02,surfaced,1,-88.373533,28.736514
2015-Mar-11 08:00:02,surfaced,1,-86.483915,30.03689
2015-Mar-11 08:00:02,surfaced,1,-86.483394,30.046678
2015-Mar-11 08:00:02,surfaced,1,-86.367551,30.108358
2015-Mar-11 08:00:02,surfaced,1,-86.373676,30.117287
2015-Mar-11 08:00:02,surfaced,1,-86.384619,30.127582
2015-Mar-11 08:00:02,surfaced,1,-86.380331,30.12668
2015-Mar-11 08:00:02,surfaced,1,-86.382174,30.127222
2015-Mar-11 08:00:02,surfaced,1,-86.306833,30.104193
2015-Mar-11 08:00:01,surfaced,1,-86.162523,30.084728
2015-Mar-11 08:00:02,surfaced,1,-86.380364,30.126787
2015-Mar-11 08:00:02,surfaced,1,-88.413776,28.750455
2015-Mar-11 08:00:02,surfaced,1,-86.497458,30.026336
2015-Mar-11 08:00:02,surfaced,1,-86.486901,30.057498
2015-Mar-11 08:00:02,surfaced,1,-86.418844,30.105677
2015-Mar-11 08:00:02,surfaced,1,-86.376635,30.109148
2015-Mar-11 08:00:02,surfaced,1,-86.374333,30.113356
2015-Mar-11 08:00:02,surfaced,1,-86.37147,30.112866
2015-Mar-11 08:00:02,surfaced,1,-86.375991,30.118755
2015-Mar-11 08:00:02,surfaced,1,-86.382715,30.119244
2015-Mar-11 08:00:01,surfaced,1,-86.362346,30.122599
2015-Mar-11 08:10:00,surfaced,1,-86.374695,30.116516
2015-Mar-11 08:10:00,surfaced,1,-88.427775,28.738271
2015-Mar-11 08:10:00,surfaced,1,-86.501494,30.037602
2015-Mar-11 08:10:00,surfaced,1,-86.496109,30.056801
2015-Mar-11 08:10:00,surfaced,1,-86.438059,30.101774
2015-Mar-11 08:10:00,surfaced,1,-86.423372,30.105373
2015-Mar-11 08:10:00,surfaced,1,-86.411368,30.108036
2015-Mar-11 08:10:00,surfaced,1,-86.403901,30.110291
2015-Mar-11 08:10:00,surfaced,1,-86.381058,30.110544
2015-Mar-11 08:10:00,surfaced,1,-86.373781,30.110553
2015-Mar-11 08:10:00,surfaced,1,-86.372468,30.10953
2015-Mar-11 08:10:00,surfaced,1,-88.44388,28.729778
2015-Mar-11 08:10:00,surfaced,1,-86.50805,30.035344
2015-Mar-11 08:10:00,surfaced,1,-86.506804,30.049075
2015-Mar-11 08:10:00,surfaced,1,-86.448188,30.096792
2015-Mar-11 08:10:00,surfaced,1,-86.438118,30.103326
2015-Mar-11 08:10:00,surfaced,1,-86.431786,30.105046
2015-Mar-11 08:10:00,surfaced,1,-86.430217,30.105517
2015-Mar-11 08:10:00,surfaced,1,-86.425116,30.104257
2015-Mar-11 08:10:00,surfaced,1,-86.417128,30.108394
2015-Mar-11 08:10:00,surfaced,1,-86.419897,30.105387
2015-Mar-11 08:10:00,surfaced,1,-88.454235,28.712682
2015-Mar-11 08:10:00,surfaced,1,-86.519498,30.028927
2015-Mar-11 08:10:00,surfaced,1,-86.518457,30.037558
2015-Mar-11 08:10:00,surfaced,1,-86.454399,30.09801
2015-Mar-11 08:10:00,surfaced,1,-86.444585,30.10202
2015-Mar-11 08:10:00,surfaced,1,-86.440952,30.103692
2015-Mar-11 08:10:00,surfaced,1,-86.441383,30.099715
2015-Mar-11 08:10:00,surfaced,1,-86.437792,30.101429
2015-Mar-11 08:10:00,surfaced,1,-86.435388,30.103865
2015-Mar-11 08:10:00,surfaced,1,-86.43492,30.104694
2015-Mar-11 08:10:00,surfaced,1,-88.458229,28.691141
2015-Mar-11 08:10:00,surfaced,1,-86.533468,30.021519
2015-Mar-11 08:10:00,surfaced,1,-86.530193,30.028083
2015-Mar-11 08:10:00,surfaced,1,-86.460174,30.089636
2015-Mar-11 08:10:00,surfaced,1,-86.454484,30.096309
2015-Mar-11 08:10:00,surfaced,1,-86.451736,30.098552
2015-Mar-11 08:10:00,surfaced,1,-86.448926,30.092482
2015-Mar-11 08:10:00,surfaced,1,-86.447102,30.095338
2015-Mar-11 08:10:00,surfaced,1,-86.446172,30.098725
2015-Mar-11 09:10:00,surfaced,1,-86.156672,30.123091
2015-Mar-11 09:10:00,surfaced,1,-88.292011,28.703472
2015-Mar-11 09:10:00,surfaced,1,-86.459194,30.067825
2015-Mar-11 09:10:00,surfaced,1,-86.45468,30.07835
2015-Mar-11 09:10:00,surfaced,1,-86.167128,30.078481
2015-Mar-11 09:10:00,surfaced,1,-86.154141,30.107115
2015-Mar-11 09:10:00,surfaced,1,-86.152249,30.11289
2015-Mar-11 09:10:00,surfaced,1,-86.152198,30.118076
2015-Mar-11 09:10:00,surfaced,1,-86.15477,30.125081
2015-Mar-11 09:10:00,surfaced,1,-86.155578,30.12558
2015-Mar-11 09:00:02,surfaced,1,-86.158145,30.121255
2015-Mar-11 09:10:00,surfaced,1,-86.152937,30.121183
2015-Mar-11 09:10:00,surfaced,1,-88.320756,28.718883
2015-Mar-11 09:10:00,surfaced,1,-86.470483,30.057927
2015-Mar-11 09:10:00,surfaced,1,-86.463774,30.064699
2015-Mar-11 09:10:00,surfaced,1,-86.387209,30.124405
