Year,Month,Day,Hours,Minutes,Seconds,Latitude,Longitude,Status,Status code
2015,Mar,16,6,10,0,29.561571,-88.573219,surfaced,1
2015,Mar,16,6,10,0,29.562308,-88.572943,surfaced,1
2015,Mar,16,6,10,0,29.615303,-88.605526,surfaced,1
2015,Mar,16,6,10,0,29.622318,-88.611298,surfaced,1
2015,Mar,16,6,10,0,29.624795,-88.612133,surfaced,1
2015,Mar,16,6,10,0,29.625627,-88.613548,surfaced,1
2015,Mar,16,6,10,0,29.628504,-88.615482,surfaced,1
2015,Mar,16,6,10,0,29.630154,-88.616496,surfaced,1
2015,Mar,16,6,10,0,29.651199,-88.615492,surfaced,1
2015,Mar,16,6,10,0,29.55495,-88.575223,surfaced,1
2015,Mar,16,6,10,0,29.555687,-88.574947,surfaced,1
2015,Mar,16,6,10,0,29.610324,-88.601137,surfaced,1
2015,Mar,16,6,10,0,29.61734,-88.606908,surfaced,1
2015,Mar,16,6,10,0,29.619818,-88.607743,surfaced,1
2015,Mar,16,6,10,0,29.62065,-88.609158,surfaced,1
2015,Mar,16,6,10,0,29.623527,-88.611092,surfaced,1
2015,Mar,16,6,10,0,29.625178,-88.612106,surfaced,1
2015,Mar,16,6,0,1,29.650288,-88.614902,surfaced,1
2015,Mar,16,12,10,0,29.652799,-88.634386,surfaced,1
2015,Mar,16,12,10,0,29.609058,-88.601486,surfaced,1
2015,Mar,16,12,10,0,29.611398,-88.603805,surfaced,1
2015,Mar,16,12,10,0,29.660223,-88.636824,surfaced,1
2015,Mar,16,12,10,0,29.655561,-88.635946,surfaced,1
2015,Mar,16,12,10,0,29.654835,-88.63528,surfaced,1
2015,Mar,16,12,10,0,29.65559,-88.635563,surfaced,1
2015,Mar,16,12,10,0,29.653667,-88.634769,surfaced,1
2015,Mar,16,12,10,0,29.653705,-88.634683,surfaced,1
2015,Mar,16,12,0,1,29.648013,-88.631937,surfaced,1
2015,Mar,16,12,10,0,29.653864,-88.63536,surfaced,1
2015,Mar,16,12,10,0,29.606714,-88.599952,surfaced,1
2015,Mar,16,12,10,0,29.606705,-88.599929,surfaced,1
2015,Mar,16,12,10,0,29.661489,-88.637636,surfaced,1
2015,Mar,16,12,10,0,29.663306,-88.638138,surfaced,1
2015,Mar,16,12,10,0,29.662482,-88.637802,surfaced,1
2015,Mar,16,12,10,0,29.660578,-88.637862,surfaced,1
2015,Mar,16,12,10,0,29.66097,-88.637446,surfaced,1
2015,Mar,16,12,10,0,29.660113,-88.63697,surfaced,1
2015,Mar,16,12,10,0,29.660111,-88.637661,surfaced,1
2015,Mar,16,12,10,0,29.601379,-88.595261,surfaced,1
2015,Mar,16,12,10,0,29.601772,-88.595522,surfaced,1
2015,Mar,16,12,10,0,29.657747,-88.636142,surfaced,1
2015,Mar,16,12,10,0,29.661569,-88.637351,surfaced,1
2015,Mar,16,12,10,0,29.662062,-88.63755,surfaced,1
2015,Mar,16,12,10,0,29.662062,-88.63769,surfaced,1
2015,Mar,16,12,10,0,29.663642,-88.638421,surfaced,1
2015,Mar,16,12,10,0,29.662695,-88.638323,surfaced,1
2015,Mar,16,12,10,0,29.665937,-88.637924,surfaced,1
2015,Mar,16,12,10,0,29.591864,-88.589989,surfaced,1
2015,Mar,16,12,10,0,29.592918,-88.590246,surfaced,1
2015,Mar,16,12,10,0,29.651394,-88.632481,surfaced,1
2015,Mar,16,12,10,0,29.661406,-88.636874,surfaced,1
2015,Mar,16,12,10,0,29.660202,-88.636778,surfaced,1
2015,Mar,16,12,10,0,29.660473,-88.636741,surfaced,1
2015,Mar,16,12,10,0,29.661602,-88.637177,surfaced,1
2015,Mar,16,12,10,0,29.662051,-88.637524,surfaced,1
2015,Mar,16,12,0,1,29.669458,-88.63718,surfaced,1
2015,Mar,16,12,10,0,29.667869,-88.636976,surfaced,1
2015,Mar,16,12,10,0,29.585739,-88.585673,surfaced,1
2015,Mar,16,12,10,0,29.584841,-88.585387,surfaced,1
2015,Mar,16,12,10,0,29.642007,-88.626732,surfaced,1
2015,Mar,16,12,10,0,29.652426,-88.632234,surfaced,1
2015,Mar,16,12,10,0,29.657496,-88.632955,surfaced,1
2015,Mar,16,12,10,0,29.657315,-88.634699,surfaced,1
2015,Mar,16,12,10,0,29.65867,-88.63566,surfaced,1
2015,Mar,16,12,10,0,29.6657,-88.635297,surfaced,1
2015,Mar,16,12,0,1,29.672369,-88.635312,surfaced,1
2015,Mar,16,12,0,2,29.663871,-88.635498,surfaced,1
2015,Mar,16,12,0,2,29.578299,-88.581803,surfaced,1
2015,Mar,16,12,0,2,29.579435,-88.581195,surfaced,1
2015,Mar,16,12,0,2,29.633275,-88.621377,surfaced,1
2015,Mar,16,12,0,2,29.643418,-88.626241,surfaced,1
2015,Mar,16,12,0,2,29.647057,-88.627905,surfaced,1
2015,Mar,16,12,0,2,29.647748,-88.629118,surfaced,1
2015,Mar,16,12,0,2,29.651945,-88.630251,surfaced,1
2015,Mar,16,12,0,2,29.65482,-88.631482,surfaced,1
2015,Mar,16,12,0,1,29.690592,-88.626437,surfaced,1
2015,Mar,16,12,10,0,29.679852,-88.625455,surfaced,1
2015,Mar,16,12,10,0,29.573211,-88.577675,surfaced,1
2015,Mar,16,12,10,0,29.573723,-88.578018,surfaced,1
2015,Mar,16,12,10,0,29.626502,-88.615403,surfaced,1
2015,Mar,16,12,10,0,29.634671,-88.621339,surfaced,1
2015,Mar,16,12,10,0,29.638306,-88.622338,surfaced,1
2015,Mar,16,12,10,0,29.639571,-88.623813,surfaced,1
2015,Mar,16,12,10,0,29.643749,-88.62593,surfaced,1
2015,Mar,16,12,10,0,29.646123,-88.627046,surfaced,1
2015,Mar,16,12,10,0,29.669112,-88.624471,surfaced,1
2015,Mar,16,12,10,0,29.568389,-88.574733,surfaced,1
2015,Mar,16,12,10,0,29.568901,-88.575075,surfaced,1
2015,Mar,16,12,10,0,29.621525,-88.611013,surfaced,1
2015,Mar,16,12,10,0,29.628539,-88.616786,surfaced,1
2015,Mar,16,12,10,0,29.631016,-88.617621,surfaced,1
2015,Mar,16,12,10,0,29.632281,-88.619097,surfaced,1
2015,Mar,16,12,10,0,29.63646,-88.621214,surfaced,1
2015,Mar,16,12,10,0,29.638833,-88.622331,surfaced,1
2015,Mar,16,12,0,1,29.66777,-88.624348,surfaced,1
2015,Mar,16,18,10,0,29.671624,-88.636854,surfaced,1
2015,Mar,16,18,10,0,29.620258,-88.611362,surfaced,1
2015,Mar,16,18,10,0,29.622597,-88.613682,surfaced,1
2015,Mar,16,18,10,0,29.683231,-88.634228,surfaced,1
2015,Mar,16,18,10,0,29.675912,-88.636272,surfaced,1
2015,Mar,16,18,10,0,29.674932,-88.635964,surfaced,1
2015,Mar,16,18,10,0,29.675941,-88.63589,surfaced,1
2015,Mar,16,18,10,0,29.673,-88.636524,surfaced,1
2015,Mar,16,18,10,0,29.673039,-88.636437,surfaced,1
2015,Mar,16,18,0,1,29.664321,-88.638989,surfaced,1
2015,Mar,16,18,10,0,29.673452,-88.636758,surfaced,1
2015,Mar,16,18,10,0,29.618252,-88.609859,surfaced,1
2015,Mar,16,18,10,0,29.618243,-88.609836,surfaced,1
2015,Mar,16,18,10,0,29.685225,-88.634219,surfaced,1
2015,Mar,16,18,10,0,29.687919,-88.634295,surfaced,1
2015,Mar,16,18,10,0,29.686657,-88.634173,surfaced,1
2015,Mar,16,18,10,0,29.683727,-88.634264,surfaced,1
2015,Mar,16,18,10,0,29.684268,-88.634243,surfaced,1
2015,Mar,16,18,10,0,29.682938,-88.63423,surfaced,1
2015,Mar,16,18,10,0,29.683006,-88.63442,surfaced,1
2015,Mar,16,18,10,0,29.614348,-88.605301,surfaced,1
2015,Mar,16,18,10,0,29.614657,-88.605555,surfaced,1
2015,Mar,16,18,10,0,29.67937,-88.634685,surfaced,1
2015,Mar,16,18,10,0,29.68527,-88.634185,surfaced,1
2015,Mar,16,18,10,0,29.685982,-88.634277,surfaced,1
2015,Mar,16,18,10,0,29.686018,-88.634167,surfaced,1
2015,Mar,16,18,10,0,29.68829,-88.634328,surfaced,1
2015,Mar,16,18,10,0,29.68694,-88.634192,surfaced,1
2015,Mar,16,18,10,0,29.690953,-88.634119,surfaced,1
2015,Mar,16,18,10,0,29.604297,-88.598284,surfaced,1
2015,Mar,16,18,10,0,29.605636,-88.598834,surfaced,1
2015,Mar,16,18,10,0,29.669479,-88.636909,surfaced,1
2015,Mar,16,18,10,0,29.684817,-88.634315,surfaced,1
2015,Mar,16,18,10,0,29.68321,-88.634182,surfaced,1
2015,Mar,16,18,10,0,29.683482,-88.634145,surfaced,1
2015,Mar,16,18,10,0,29.685268,-88.634261,surfaced,1
2015,Mar,16,18,10,0,29.685971,-88.634252,surfaced,1
2015,Mar,16,18,0,1,29.694368,-88.634125,surfaced,1
2015,Mar,16,18,10,0,29.692744,-88.634171,surfaced,1
2015,Mar,16,18,10,0,29.596566,-88.5923,surfaced,1
2015,Mar,16,18,10,0,29.595669,-88.592014,surfaced,1
2015,Mar,16,18,10,0,29.658375,-88.636071,surfaced,1
2015,Mar,16,18,10,0,29.671274,-88.635592,surfaced,1
2015,Mar,16,18,10,0,29.678853,-88.634137,surfaced,1
2015,Mar,16,18,10,0,29.678613,-88.634101,surfaced,1
2015,Mar,16,18,10,0,29.680696,-88.634241,surfaced,1
2015,Mar,16,18,10,0,29.690328,-88.634245,surfaced,1
2015,Mar,16,18,0,1,29.696998,-88.634258,surfaced,1
2015,Mar,16,18,0,2,29.688315,-88.634303,surfaced,1
2015,Mar,16,18,0,2,29.589132,-88.588428,surfaced,1
2015,Mar,16,18,0,2,29.59027,-88.587819,surfaced,1
2015,Mar,16,18,0,2,29.649676,-88.631987,surfaced,1
2015,Mar,16,18,0,2,29.659793,-88.635834,surfaced,1
2015,Mar,16,18,0,2,29.663412,-88.636736,surfaced,1
2015,Mar,16,18,0,2,29.66409,-88.63744,surfaced,1
2015,Mar,16,18,0,2,29.670562,-88.634856,surfaced,1
2015,Mar,16,18,0,2,29.674844,-88.634189,surfaced,1
2015,Mar,16,18,0,1,29.720391,-88.624323,surfaced,1
2015,Mar,16,18,10,0,29.706046,-88.626107,surfaced,1
2015,Mar,16,18,10,0,29.584053,-88.584298,surfaced,1
2015,Mar,16,18,10,0,29.584564,-88.584641,surfaced,1
2015,Mar,16,18,10,0,29.640735,-88.625709,surfaced,1
2015,Mar,16,18,10,0,29.651073,-88.631949,surfaced,1
2015,Mar,16,18,10,0,29.654708,-88.632947,surfaced,1
2015,Mar,16,18,10,0,29.655973,-88.634422,surfaced,1
2015,Mar,16,18,10,0,29.660128,-88.63565,surfaced,1
2015,Mar,16,18,10,0,29.662488,-88.636258,surfaced,1
2015,Mar,16,18,10,0,29.693278,-88.626683,surfaced,1
2015,Mar,16,18,10,0,29.579236,-88.581354,surfaced,1
2015,Mar,16,18,10,0,29.579747,-88.581697,surfaced,1
2015,Mar,16,18,10,0,29.633445,-88.620993,surfaced,1
2015,Mar,16,18,10,0,29.643784,-88.627234,surfaced,1
2015,Mar,16,18,10,0,29.647418,-88.628232,surfaced,1
2015,Mar,16,18,10,0,29.648683,-88.629707,surfaced,1
2015,Mar,16,18,10,0,29.652862,-88.631824,surfaced,1
2015,Mar,16,18,10,0,29.655235,-88.63294,surfaced,1
2015,Mar,16,18,0,1,29.691935,-88.62656,surfaced,1
2015,Mar,17,0,10,0,29.696464,-88.634299,surfaced,1
2015,Mar,17,0,10,0,28.595711,-88.486042,surfaced,1
2015,Mar,17,0,10,0,29.631599,-88.621261,surfaced,1
2015,Mar,17,0,10,0,29.635095,-88.623744,surfaced,1
2015,Mar,17,0,10,0,29.71065,-88.632593,surfaced,1
2015,Mar,17,0,10,0,29.701548,-88.633776,surfaced,1
2015,Mar,17,0,10,0,29.700307,-88.633891,surfaced,1
2015,Mar,17,0,10,0,29.701542,-88.633644,surfaced,1
2015,Mar,17,0,10,0,29.697805,-88.634219,surfaced,1
2015,Mar,17,0,10,0,29.697844,-88.634133,surfaced,1
2015,Mar,17,0,0,1,29.689478,-88.634183,surfaced,1
2015,Mar,17,0,10,0,29.698518,-88.63403,surfaced,1
2015,Mar,17,0,10,0,28.587836,-88.474159,surfaced,1
2015,Mar,17,0,10,0,29.629449,-88.619737,surfaced,1
2015,Mar,17,0,10,0,29.62944,-88.619714,surfaced,1
2015,Mar,17,0,10,0,29.713401,-88.632227,surfaced,1
2015,Mar,17,0,10,0,29.71696,-88.631862,surfaced,1
2015,Mar,17,0,10,0,29.715473,-88.631912,surfaced,1
2015,Mar,17,0,10,0,29.711372,-88.632456,surfaced,1
2015,Mar,17,0,10,0,29.712219,-88.632424,surfaced,1
2015,Mar,17,0,10,0,29.710357,-88.632595,surfaced,1
2015,Mar,17,0,10,0,29.710541,-88.632696,surfaced,1
2015,Mar,17,0,10,0,28.576531,-88.448581,surfaced,1
2015,Mar,17,0,10,0,29.625547,-88.615178,surfaced,1
2015,Mar,17,0,10,0,29.625856,-88.615432,surfaced,1
2015,Mar,17,0,10,0,29.705884,-88.633076,surfaced,1
2015,Mar,17,0,10,0,29.713446,-88.632194,surfaced,1
2015,Mar,17,0,10,0,29.714492,-88.632028,surfaced,1
2015,Mar,17,0,10,0,29.714608,-88.63208,surfaced,1
2015,Mar,17,0,10,0,29.717556,-88.631722,surfaced,1
2015,Mar,17,0,10,0,29.715756,-88.631932,surfaced,1
2015,Mar,17,0,10,0,29.721049,-88.631322,surfaced,1
2015,Mar,17,0,10,0,29.61634,-88.608238,surfaced,1
2015,Mar,17,0,10,0,29.617511,-88.608773,surfaced,1
2015,Mar,17,0,10,0,29.694354,-88.634104,surfaced,1
2015,Mar,17,0,10,0,29.712993,-88.632323,surfaced,1
2015,Mar,17,0,10,0,29.710629,-88.632547,surfaced,1
2015,Mar,17,0,10,0,29.711206,-88.632499,surfaced,1
2015,Mar,17,0,10,0,29.713443,-88.632269,surfaced,1
2015,Mar,17,0,10,0,29.714371,-88.632087,surfaced,1
2015,Mar,17,0,0,1,29.725556,-88.630714,surfaced,1
2015,Mar,17,0,10,0,29.723292,-88.631029,surfaced,1
2015,Mar,17,0,10,0,29.610167,-88.602042,surfaced,1
2015,Mar,17,0,10,0,29.609154,-88.601477,surfaced,1
2015,Mar,17,0,10,0,29.680471,-88.634152,surfaced,1
2015,Mar,17,0,10,0,29.695938,-88.634289,surfaced,1
2015,Mar,17,0,10,0,29.705072,-88.633201,surfaced,1
2015,Mar,17,0,10,0,29.704716,-88.633254,surfaced,1
2015,Mar,17,0,10,0,29.707555,-88.633036,surfaced,1
2015,Mar,17,0,10,0,29.720235,-88.631371,surfaced,1
2015,Mar,17,0,0,1,29.72897,-88.630245,surfaced,1
2015,Mar,17,0,0,2,29.717581,-88.631697,surfaced,1
2015,Mar,17,0,0,2,29.600714,-88.59584,surfaced,1
2015,Mar,17,0,0,2,29.602138,-88.595525,surfaced,1
2015,Mar,17,0,0,2,29.666747,-88.637969,surfaced,1
2015,Mar,17,0,0,2,29.682476,-88.634096,surfaced,1
2015,Mar,17,0,0,2,29.687848,-88.634145,surfaced,1
2015,Mar,17,0,0,2,29.688816,-88.634242,surfaced,1
2015,Mar,17,0,0,2,29.69512,-88.634303,surfaced,1
2015,Mar,17,0,0,2,29.699747,-88.63404,surfaced,1
2015,Mar,17,0,0,1,29.753957,-88.625436,surfaced,1
2015,Mar,17,0,10,0,29.738753,-88.623802,surfaced,1
2015,Mar,17,0,10,0,29.594882,-88.590925,surfaced,1
2015,Mar,17,0,10,0,29.595393,-88.591268,surfaced,1
2015,Mar,17,0,10,0,29.657116,-88.635556,surfaced,1
2015,Mar,17,0,10,0,29.669162,-88.636504,surfaced,1
2015,Mar,17,0,10,0,29.674821,-88.634268,surfaced,1
2015,Mar,17,0,10,0,29.676578,-88.634394,surfaced,1
2015,Mar,17,0,10,0,29.682776,-88.634163,surfaced,1
2015,Mar,17,0,10,0,29.686451,-88.634131,surfaced,1
2015,Mar,17,0,10,0,29.723977,-88.623877,surfaced,1
2015,Mar,17,0,10,0,29.59007,-88.587979,surfaced,1
2015,Mar,17,0,10,0,29.590582,-88.588322,surfaced,1
2015,Mar,17,0,10,0,29.649847,-88.631603,surfaced,1
2015,Mar,17,0,10,0,29.660145,-88.636319,surfaced,1
2015,Mar,17,0,10,0,29.66377,-88.636936,surfaced,1
2015,Mar,17,0,10,0,29.665272,-88.637419,surfaced,1
2015,Mar,17,0,10,0,29.671716,-88.635436,surfaced,1
2015,Mar,17,0,10,0,29.675568,-88.634154,surfaced,1
2015,Mar,17,0,0,1,29.722184,-88.6241,surfaced,1
2015,Mar,17,6,10,0,29.728327,-88.630371,surfaced,1
2015,Mar,17,6,10,0,28.631737,-88.543496,surfaced,1
2015,Mar,17,6,10,0,29.648001,-88.63187,surfaced,1
2015,Mar,17,6,10,0,29.651496,-88.634353,surfaced,1
2015,Mar,17,6,10,0,29.743624,-88.631349,surfaced,1
2015,Mar,17,6,10,0,29.733987,-88.630394,surfaced,1
2015,Mar,17,6,10,0,29.732639,-88.630081,surfaced,1
2015,Mar,17,6,10,0,29.73398,-88.630262,surfaced,1
2015,Mar,17,6,10,0,29.730084,-88.630195,surfaced,1
2015,Mar,17,6,10,0,29.730122,-88.630108,surfaced,1
2015,Mar,17,6,0,1,29.719159,-88.631481,surfaced,1
2015,Mar,17,6,10,0,29.730796,-88.630006,surfaced,1
2015,Mar,17,6,10,0,28.623059,-88.531359,surfaced,1
2015,Mar,17,6,10,0,29.645127,-88.630245,surfaced,1
2015,Mar,17,6,10,0,29.645118,-88.630222,surfaced,1
2015,Mar,17,6,10,0,29.746535,-88.631626,surfaced,1
2015,Mar,17,6,10,0,29.750308,-88.632116,surfaced,1
2015,Mar,17,6,10,0,29.748714,-88.631739,surfaced,1
2015,Mar,17,6,10,0,29.744399,-88.631426,surfaced,1
2015,Mar,17,6,10,0,29.745299,-88.631608,surfaced,1
2015,Mar,17,6,10,0,29.74333,-88.631352,surfaced,1
2015,Mar,17,6,10,0,29.743515,-88.631453,surfaced,1
2015,Mar,17,6,10,0,28.608424,-88.505016,surfaced,1
2015,Mar,17,6,10,0,29.639346,-88.625423,surfaced,1
2015,Mar,17,6,10,0,29.6398,-88.625697,surfaced,1
2015,Mar,17,6,10,0,29.738591,-88.630763,surfaced,1
2015,Mar,17,6,10,0,29.74658,-88.631592,surfaced,1
2015,Mar,17,6,10,0,29.747679,-88.63164,surfaced,1
2015,Mar,17,6,10,0,29.747796,-88.631692,surfaced,1
2015,Mar,17,6,10,0,29.750957,-88.63219,surfaced,1
2015,Mar,17,6,10,0,29.749051,-88.631972,surfaced,1
2015,Mar,17,6,10,0,29.754664,-88.632645,surfaced,1
2015,Mar,17,6,10,0,28.595498,-88.472787,surfaced,1
2015,Mar,17,6,10,0,29.627538,-88.618115,surfaced,1
2015,Mar,17,6,10,0,29.628708,-88.618651,surfaced,1
2015,Mar,17,6,10,0,29.725541,-88.630694,surfaced,1
2015,Mar,17,6,10,0,29.746127,-88.631721,surfaced,1
2015,Mar,17,6,10,0,29.743603,-88.631304,surfaced,1
2015,Mar,17,6,10,0,29.744234,-88.631469,surfaced,1
2015,Mar,17,6,10,0,29.746578,-88.631668,surfaced,1
2015,Mar,17,6,10,0,29.747559,-88.6317,surfaced,1
2015,Mar,17,6,0,1,29.759438,-88.633107,surfaced,1
2015,Mar,17,6,10,0,29.757013,-88.63278,surfaced,1
2015,Mar,17,6,10,0,29.621368,-88.611918,surfaced,1
2015,Mar,17,6,10,0,29.620354,-88.611353,surfaced,1
2015,Mar,17,6,10,0,29.707105,-88.63312,surfaced,1
2015,Mar,17,6,10,0,29.727576,-88.630533,surfaced,1
2015,Mar,17,6,10,0,29.737725,-88.630674,surfaced,1
2015,Mar,17,6,10,0,29.737315,-88.630513,surfaced,1
2015,Mar,17,6,10,0,29.740368,-88.631151,surfaced,1
2015,Mar,17,6,10,0,29.753796,-88.63248,surfaced,1
2015,Mar,17,6,0,1,29.763012,-88.633279,surfaced,1
2015,Mar,17,6,0,2,29.750983,-88.632165,surfaced,1
2015,Mar,17,6,0,2,29.613515,-88.605864,surfaced,1
2015,Mar,17,6,0,2,29.615023,-88.605558,surfaced,1
2015,Mar,17,6,0,2,29.691763,-88.634163,surfaced,1
2015,Mar,17,6,0,2,29.709751,-88.632796,surfaced,1
2015,Mar,17,6,0,2,29.716773,-88.631801,surfaced,1
2015,Mar,17,6,0,2,29.718191,-88.631552,surfaced,1
2015,Mar,17,6,0,2,29.726452,-88.630558,surfaced,1
2015,Mar,17,6,0,2,29.732079,-88.63023,surfaced,1
2015,Mar,17,6,0,1,29.783615,-88.638766,surfaced,1
2015,Mar,17,6,10,0,29.772233,-88.630827,surfaced,1
2015,Mar,17,6,10,0,29.608263,-88.6002,surfaced,1
2015,Mar,17,6,10,0,29.608868,-88.600641,surfaced,1
2015,Mar,17,6,10,0,29.678485,-88.634457,surfaced,1
2015,Mar,17,6,10,0,29.693966,-88.6342,surfaced,1
2015,Mar,17,6,10,0,29.699759,-88.633869,surfaced,1
2015,Mar,17,6,10,0,29.702076,-88.633565,surfaced,1
2015,Mar,17,6,10,0,29.710275,-88.632689,surfaced,1
2015,Mar,17,6,10,0,29.715041,-88.632044,surfaced,1
2015,Mar,17,6,10,0,29.757758,-88.625844,surfaced,1
2015,Mar,17,6,10,0,29.601937,-88.595685,surfaced,1
2015,Mar,17,6,10,0,29.602543,-88.596126,surfaced,1
2015,Mar,17,6,10,0,29.667179,-88.637482,surfaced,1
2015,Mar,17,6,10,0,29.683083,-88.634224,surfaced,1
2015,Mar,17,6,10,0,29.688425,-88.634239,surfaced,1
2015,Mar,17,6,10,0,29.690217,-88.634115,surfaced,1
2015,Mar,17,6,10,0,29.69638,-88.634133,surfaced,1
2015,Mar,17,6,10,0,29.700695,-88.633833,surfaced,1
2015,Mar,17,6,0,1,29.755857,-88.62564,surfaced,1
2015,Mar,17,12,10,0,29.762369,-88.633405,surfaced,1
2015,Mar,17,12,10,0,28.672317,-88.599713,surfaced,1
2015,Mar,17,12,10,0,29.664312,-88.639049,surfaced,1
2015,Mar,17,12,10,0,29.669557,-88.637891,surfaced,1
2015,Mar,17,12,10,0,29.772907,-88.640761,surfaced,1
2015,Mar,17,12,10,0,29.767234,-88.635646,surfaced,1
2015,Mar,17,12,10,0,29.766679,-88.634501,surfaced,1
2015,Mar,17,12,10,0,29.767228,-88.635514,surfaced,1
2015,Mar,17,12,10,0,29.764233,-88.633657,surfaced,1
2015,Mar,17,12,10,0,29.764271,-88.633571,surfaced,1
2015,Mar,17,12,0,1,29.752614,-88.632163,surfaced,1
2015,Mar,17,12,10,0,29.764945,-88.633468,surfaced,1
2015,Mar,17,12,10,0,28.662242,-88.587559,surfaced,1
2015,Mar,17,12,10,0,29.661454,-88.63806,surfaced,1
2015,Mar,17,12,10,0,29.661446,-88.638037,surfaced,1
2015,Mar,17,12,10,0,29.774627,-88.642285,surfaced,1
2015,Mar,17,12,10,0,29.776813,-88.644439,surfaced,1
2015,Mar,17,12,10,0,29.776012,-88.64323,surfaced,1
2015,Mar,17,12,10,0,29.773284,-88.641254,surfaced,1
2015,Mar,17,12,10,0,29.773788,-88.641852,surfaced,1
2015,Mar,17,12,10,0,29.772613,-88.640763,surfaced,1
2015,Mar,17,12,10,0,29.772797,-88.640864,surfaced,1
2015,Mar,17,12,10,0,28.646632,-88.562541,surfaced,1
2015,Mar,17,12,10,0,29.655731,-88.635397,surfaced,1
2015,Mar,17,12,10,0,29.656181,-88.635544,surfaced,1
2015,Mar,17,12,10,0,29.769856,-88.638095,surfaced,1
2015,Mar,17,12,10,0,29.774672,-88.642251,surfaced,1
2015,Mar,17,12,10,0,29.775375,-88.642716,surfaced,1
2015,Mar,17,12,10,0,29.775491,-88.642768,surfaced,1
2015,Mar,17,12,10,0,29.777065,-88.644929,surfaced,1
2015,Mar,17,12,10,0,29.775952,-88.643879,surfaced,1
2015,Mar,17,12,10,0,29.779581,-88.646632,surfaced,1
2015,Mar,17,12,10,0,28.631092,-88.531374,surfaced,1
2015,Mar,17,12,10,0,29.642349,-88.628502,surfaced,1
2015,Mar,17,12,10,0,29.644097,-88.629119,surfaced,1
2015,Mar,17,12,10,0,29.759423,-88.633086,surfaced,1
2015,Mar,17,12,10,0,29.774615,-88.641965,surfaced,1
2015,Mar,17,12,10,0,29.772885,-88.640715,surfaced,1
2015,Mar,17,12,10,0,29.773516,-88.640881,surfaced,1
2015,Mar,17,12,10,0,29.77467,-88.642327,surfaced,1
2015,Mar,17,12,10,0,29.775255,-88.642775,surfaced,1
2015,Mar,17,12,0,1,29.782369,-88.649174,surfaced,1
2015,Mar,17,12,10,0,29.780739,-88.648015,surfaced,1
2015,Mar,17,12,10,0,28.604757,-88.484987,surfaced,1
2015,Mar,17,12,10,0,29.633287,-88.621898,surfaced,1
2015,Mar,17,12,10,0,29.63184,-88.621272,surfaced,1
2015,Mar,17,12,10,0,29.739865,-88.631021,surfaced,1
2015,Mar,17,12,10,0,29.761565,-88.633353,surfaced,1
2015,Mar,17,12,10,0,29.769387,-88.63759,surfaced,1
2015,Mar,17,12,10,0,29.769373,-88.637013,surfaced,1
2015,Mar,17,12,10,0,29.770921,-88.638943,surfaced,1
2015,Mar,17,12,10,0,29.778713,-88.646467,surfaced,1
2015,Mar,17,12,0,1,29.784356,-88.651011,surfaced,1
2015,Mar,17,12,0,2,29.777091,-88.644904,surfaced,1
2015,Mar,17,12,0,2,28.585525,-88.449831,surfaced,1
2015,Mar,17,12,0,2,29.624714,-88.615741,surfaced,1
2015,Mar,17,12,0,2,29.626222,-88.615435,surfaced,1
2015,Mar,17,12,0,2,29.722085,-88.631194,surfaced,1
2015,Mar,17,12,0,2,29.742671,-88.631339,surfaced,1
2015,Mar,17,12,0,2,29.750121,-88.632054,surfaced,1
2015,Mar,17,12,0,2,29.751593,-88.63202,surfaced,1
2015,Mar,17,12,0,2,29.760387,-88.633164,surfaced,1
2015,Mar,17,12,0,2,29.766119,-88.63465,surfaced,1
2015,Mar,17,12,0,1,29.803146,-88.659758,surfaced,1
2015,Mar,17,12,10,0,29.794679,-88.64913,surfaced,1
2015,Mar,17,12,10,0,29.619716,-88.610099,surfaced,1
2015,Mar,17,12,10,0,29.620238,-88.610533,surfaced,1
2015,Mar,17,12,10,0,29.704739,-88.63327,surfaced,1
2015,Mar,17,12,10,0,29.724848,-88.6308,surfaced,1
2015,Mar,17,12,10,0,29.732091,-88.630059,surfaced,1
2015,Mar,17,12,10,0,29.734515,-88.630183,surfaced,1
2015,Mar,17,12,10,0,29.743249,-88.631446,surfaced,1
2015,Mar,17,12,10,0,29.748282,-88.63187,surfaced,1
2015,Mar,17,12,10,0,29.785828,-88.640839,surfaced,1
2015,Mar,17,12,10,0,29.614739,-88.60571,surfaced,1
2015,Mar,17,12,10,0,29.61526,-88.606143,surfaced,1
2015,Mar,17,12,10,0,29.692124,-88.634177,surfaced,1
2015,Mar,17,12,10,0,29.710502,-88.632589,surfaced,1
2015,Mar,17,12,10,0,29.717691,-88.631633,surfaced,1
2015,Mar,17,12,10,0,29.720008,-88.631329,surfaced,1
2015,Mar,17,12,10,0,29.728208,-88.630454,surfaced,1
2015,Mar,17,12,10,0,29.733081,-88.630236,surfaced,1
2015,Mar,17,12,0,1,29.784722,-88.639802,surfaced,1
2015,Mar,17,18,10,0,29.783712,-88.651136,surfaced,1
2015,Mar,17,18,10,0,28.71638,-88.651397,surfaced,1
2015,Mar,17,18,10,0,29.689469,-88.634243,surfaced,1
2015,Mar,17,18,10,0,29.694574,-88.634085,surfaced,1
2015,Mar,17,18,10,0,29.792809,-88.659416,surfaced,1
2015,Mar,17,18,10,0,29.787148,-88.654298,surfaced,1
2015,Mar,17,18,10,0,29.786595,-88.653153,surfaced,1
